,ilocy,ilocx,HDD (degC-day),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
91,613,1028,4501.15,-1.8353251431644337,11.230341090007814,44.5195,-81.157,TARA,1.115715359445008,3942.7635730909847,0.9773062166686053
92,613,1077,4395.15,-1.8312767142835416,13.387933314906906,44.05,-78.2167,CAMBORNE,1.1024772441579613,3896.141567503937,0.9773062166686053
93,614,1050,4572.15,-1.800398130737639,12.202123436529773,44.35,-79.8167,ESSA ONT HYDRO,1.0700262514984962,4175.96354508471,0.9773062166686053
94,614,1061,4408.15,-1.7816353282292943,12.679022862516934,44.2625,-79.1614,UDORA,1.0474334177950078,4113.017902442796,0.9773062166686053
95,615,1031,4301.15,-1.7405275891997007,11.373576723747828,44.5833,-80.9333,OWEN SOUND MOE,1.0428296211612103,4030.898766706924,0.9773062166686053
96,615,1052,4477.15,-1.7553657751343468,12.285118537724797,44.3758,-79.6897,BARRIE WPCC,1.0492891567022085,4170.010239798599,0.9773062166686053
97,615,1070,4665.15,-1.7395011092485384,13.057972763569062,44.2167,-78.6333,JANETVILLE,1.123510636482168,4058.065806094313,0.9773062166686053
98,616,1039,4383.15,-1.6839926466563786,11.687924428012861,44.5736,-80.4853,THORNBURY SLAMA,1.0442808064740638,4102.038184589949,0.9773062166686053
99,616,1043,4127.15,-1.7154697341383163,11.8907013659687,44.5,-80.2167,COLLINGWOOD,0.9781418067865872,4123.624329456627,0.9773062166686053
100,616,1051,4622.15,-1.6950125327746375,12.21516992426389,44.45,-79.7667,MIDHURST,1.0920182872605568,4136.6119799209655,0.9773062166686053
101,616,1053,4503.15,-1.7233069520001558,12.319592020167152,44.3995,-79.6328,SHANTY BAY,1.0498016122586302,4192.179206243213,0.9773062166686053
102,617,1067,4582.15,-1.638869579923607,12.955200183926335,44.3384,-78.7403,LINDSAY FROST,1.0854499468914223,4125.62890949775,0.9773062166686053
103,617,1074,4631.15,-1.6744215474072017,13.257323716687257,44.2333,-78.3417,PETERBOROUGH A,1.1132298105004739,4065.6939318666264,0.9773062166686053
104,617,1087,4323.15,-1.647919910661428,13.848380542642577,44.1167,-77.5333,TRENTON A,1.0927403056162246,3866.4642906241756,0.9773062166686053
105,617,1091,4140.15,-1.6694849297937964,14.02564779032217,44.052,-77.3017,MOUNTAINVIEW,1.0760744706695695,3760.1434131439323,0.9773062166686053
106,617,1094,4262.15,-1.6734444404721234,14.151747243967074,44.0167,-77.1333,PICTON,1.1220300314707736,3712.401250003972,0.9773062166686053
107,618,1028,4517.15,-1.6065279350677362,11.219407227076683,44.7458,-81.1072,WIARTON A,1.126834902755743,3917.733437106291,0.9773062166686053
108,618,1074,4444.15,-1.6216103317267434,13.262919317046434,44.2833,-78.3167,PETERBOROUGH STP,1.061965696802882,4089.8641414534945,0.9773062166686053
109,618,1084,4317.15,-1.5989571666107039,13.699452523724991,44.2006,-77.7178,WOOLER,1.0648366533047693,3962.2767681751543,0.9773062166686053
110,619,1089,4183.15,-1.5905322191931184,13.936456970299941,44.1506,-77.3947,BELLEVILLE,1.0509037207332679,3890.193192393231,0.9773062166686053
111,620,1059,4562.15,-1.5131887286064079,12.576260729874983,44.5472,-79.2167,LAGOON CITY,1.0496416366708041,4247.752185704328,0.9773062166686053
112,620,1074,4556.15,-1.5377497104263818,13.254811521010158,44.3667,-78.3,PETERBOROUGH TRENT U,1.0760110221326895,4138.204560627232,0.9773062166686053
113,620,1098,4205.15,-1.5414624437518731,14.327793343245277,44.1,-76.85,CRESSY,1.0768044413271096,3816.588304519764,0.9773062166686053
114,621,1051,4720.15,-1.5005493345131968,12.24455704668356,44.6333,-79.6667,MOONSTONE,1.109293571858799,4158.531209081509,0.9773062166686053
115,621,1055,4528.65,-1.485903018789871,12.415651137516097,44.609750000000005,-79.4278,ORILLIA BRAIN,1.0417226922995337,4248.614176145523,0.9773062166686053
116,622,1096,4381.15,-1.4337203913822272,14.21300261615781,44.2333,-76.9667,NAPANEE,1.0981820471794608,3898.921077934865,0.9773062166686053
117,623,1102,4468.15,-1.3803565049833204,14.473210899310928,44.2186,-76.5967,KINGSTON A,1.1129410894388636,3923.613579771334,0.9773062166686053
118,624,1103,4243.15,-1.3344650417683777,14.547086211470535,44.2439,-76.4806,KINGSTON PUMPING STATION,1.0474778869203916,3958.8968178118243,0.9773062166686053
119,626,1096,4526.15,-1.2584926692926106,14.210738204995435,44.4034,-76.9078,CENTREVILLE,1.097098296421081,4031.9400248861875,0.9773062166686053
120,626,1102,4638.15,-1.2516890253689585,14.510561931232607,44.3333,-76.5,GLENBURNIE,1.1314239444661156,4006.3610559173953,0.9773062166686053
121,627,1099,4444.15,-1.1950455367128394,14.354715693013972,44.4281,-76.6903,HARTINGTON IHD,1.0734266609712757,4046.196708844375,0.9773062166686053
122,629,1055,4975.15,-1.1177117079756498,12.424309244301325,44.9667,-79.3,MUSKOKA A,1.1080397445038692,4388.150378158058,0.9773062166686053
123,631,1064,4927.15,-1.0562070565687953,12.833953903344092,44.9333,-78.7167,MINDEN,1.079853645552604,4459.247181588687,0.9773062166686053
124,631,1091,4417.15,-1.0596148068915552,14.004623047146392,44.6478,-77.1172,KALADAR,1.0325081552639332,4180.99182359894,0.9773062166686053
125,631,1099,4747.15,-1.0506547599153988,14.358492556784078,44.5667,-76.6333,GODFREY,1.1299391833129426,4105.90169362545,0.9773062166686053
126,632,1108,4510.15,-0.9970343098368244,14.75008258088223,44.5167,-76.0833,LYNDHURST SHAWMERE,1.0908252555378906,4040.7916948479583,0.9773062166686053
127,633,1053,5269.15,-0.9711249001282717,12.318182553301423,45.1333,-79.4,BEATRICE 2,1.1504953388082648,4475.961681768777,0.9773062166686053
128,633,1067,5162.15,-0.929498972966488,12.938661086656456,45.0322,-78.5311,HALIBURTON 3,1.1224255080008128,4494.731499252587,0.9773062166686053
129,634,1010,4920.15,-0.9112210432501607,10.426027277235224,45.5833,-82.0167,SOUTH BAYMOUTH,1.2483833903169992,3851.7760002566424,0.9773062166686053
130,636,1010,4737.15,-0.8018517841064011,10.429480362505993,45.69,-81.98200000000001,SANDFIELD,1.1675763404710884,3965.1763947389813,0.9773062166686053
131,636,1060,5161.15,-0.8155861240598921,12.61988479689368,45.2167,-78.9333,DORSET MOE,1.1061068119956943,4560.159946089191,0.9773062166686053
132,636,1114,4286.15,-0.8378436542802289,15.014147783762358,44.6,-75.6667,BROCKVILLE PCC,1.0360830104742818,4042.9975187573264,0.9773062166686053
133,639,1000,4917.15,-0.6883970505338951,9.992710779507949,45.8833,-82.5667,GORE BAY A,1.1990288015591424,4007.8780902036547,0.9773062166686053
134,639,1093,5025.15,-0.6970346994898854,14.101504159842776,44.9742,-76.8561,OMPAH,1.1486617394295222,4275.506153039731,0.9773062166686053
135,640,1059,5359.15,-0.6480473584073168,12.604555155685231,45.3833,-78.9,DWIGHT,1.1322752729255914,4625.668983768177,0.9773062166686053
136,641,1094,4767.15,-0.6072636239021553,14.130672257107062,45.0536,-76.7839,OMPAH-SEITZ,1.0883904747960371,4280.600977939305,0.9773062166686053
137,642,1043,5172.15,-0.5742533922365206,11.880619147076752,45.6167,-79.8833,DUNCHURCH,1.1154483615329296,4531.607668145113,0.9773062166686053
138,642,1102,4702.15,-0.5311247041004096,14.49877022431523,45.0322,-76.2528,DRUMMOND CENTRE,1.1006672420056907,4175.140543234703,0.9773062166686053
139,644,1112,4810.15,-0.4461626144289343,14.929598665935082,45.0,-75.6333,KEMPTVILLE,1.1477363932170905,4095.8790937452786,0.9773062166686053
140,644,1114,4741.15,-0.4496347539430733,15.040747769215615,44.9667,-75.4833,SOUTH MOUNTAIN,1.1301982872029275,4099.772067984387,0.9773062166686053
141,645,1119,4702.15,-0.43427613707536233,15.253398110235178,44.9236,-75.1883,MORRISBURG,1.117048724564884,4113.91224541106,0.9773062166686053
142,646,1073,5407.15,-0.3836766946566222,13.202421150283568,45.5,-77.9833,MADAWASKA,1.1365805147956076,4649.420996285472,0.9773062166686053
143,647,968,5187.15,-0.3282026503152139,8.56463998274487,46.4833,-84.5094,SAULT STE MARIE A,1.1150484449211497,4546.379993517716,0.9773062166686053
144,647,1007,5096.15,-0.313658385690148,10.304340206572224,46.1931,-82.0247,MASSEY,1.0706126836233458,4652.008286712873,0.9773062166686053
145,647,1118,5002.15,-0.34700285948860216,15.219938380209175,45.0167,-75.2,CHESTERVILLE 2,1.1770747970475277,4153.204455631099,0.9773062166686053
146,649,1125,4330.15,-0.25988898011708267,15.52670054154102,45.0156,-74.7489,CORNWALL,1.0218578835887488,4141.3611247439385,0.9773062166686053
147,650,1093,5198.15,-0.1767276458478402,14.078064634363093,45.4833,-76.7,RENFREW,1.1526037556907247,4407.572233817243,0.9773062166686053
148,650,1098,4974.15,-0.1807976990180741,14.321151979112058,45.4167,-76.3667,ARNPRIOR GRANDON,1.1200626253255623,4340.174922120221,0.9773062166686053
149,651,1109,4741.15,-0.14229068458931268,14.818651720335906,45.3225,-75.6692,OTTAWA MACDONALD-CARTIER INT'L A,1.0874275810407459,4261.024320096529,0.9773062166686053
150,651,1114,4727.15,-0.14093876294364713,15.044549154525475,45.2628,-75.3595,RUSSELL,1.09238890726079,4229.146828037204,0.9773062166686053
151,651,1121,4812.15,-0.15509703413979337,15.333313656471164,45.17,-74.9708,AVONMORE,1.1222698878172628,4190.564285466778,0.9773062166686053
152,652,1100,4728.15,-0.10813293545524913,14.398485438967267,45.4667,-76.2333,CHATS FALLS,1.059560616854876,4361.10054945027,0.9773062166686053
153,652,1108,4637.15,-0.0926557441963778,14.770203286375427,45.3833,-75.7167,OTTAWA CDA,1.056517363943144,4289.485130382302,0.9773062166686053
154,652,1134,4568.15,-0.11059958944123897,15.91164378309388,45.05,-74.1667,HUNTINGDON,1.0677844487837567,4181.069876752642,0.9773062166686053
155,653,1119,4857.15,-0.0604863936540115,15.238149298815271,45.2872,-75.0636,ST. ALBERT,1.122598165089323,4228.514741883808,0.9773062166686053
156,653,1128,5033.15,-0.07216402157873898,15.630422831696166,45.1667,-74.5333,GLEN GORDON,1.1808085086771853,4165.729454250019,0.9773062166686053
157,653,1131,4566.15,-0.06763698819223248,15.76386408140092,45.1333,-74.35,ST ANICET,1.0757679497296029,4148.224328827624,0.9773062166686053
158,654,1095,5181.15,-0.005795683190460074,14.201635678814915,45.6167,-76.4667,SHAWVILLE,1.1389158831794195,4445.956175759868,0.9773062166686053
159,654,1102,5015.15,-0.010141822987990141,14.504972791199682,45.5333,-76.05,LUSKVILLE,1.1185093549867375,4382.02617678032,0.9773062166686053
160,654,1135,4676.15,-0.02306995179155099,15.971452536902286,45.1167,-74.05,ORMSTOWN,1.1012441212708306,4149.87955604349,0.9773062166686053
161,654,1141,4617.15,-0.002819591108613995,16.211153361252567,45.0667,-73.7167,HEMMINGFORD FOUR WINDS,1.0944240139712766,4123.054082044182,0.9773062166686053
162,655,1050,5360.15,0.0108004267438218,12.200271604969695,46.1167,-79.25,POWASSAN,1.0962464714578726,4778.5858870858265,0.9773062166686053
163,655,1106,4957.15,0.023408393646965037,14.689533459485038,45.5167,-75.7833,CHELSEA,1.1092880404501035,4367.353956140206,0.9773062166686053
164,656,1096,5209.15,0.06457777123853113,14.206951891737853,45.6833,-76.4333,CHARTERIS,1.1363959021829204,4479.895315338616,0.9773062166686053
165,656,1104,5076.15,0.08195977352268988,14.588600976666568,45.6,-75.9,WAKEFIELD,1.1256450333081374,4407.209026777018,0.9773062166686053
166,656,1128,4903.15,0.0849726979880299,15.633090253915883,45.3167,-74.4667,DALHOUSIE MILLS,1.1383635189359946,4209.445310350023,0.9773062166686053
167,657,1082,4948.15,0.11330453220638075,13.605283933039043,45.8833,-77.25,PETAWAWA HOFFMAN,1.041594109908123,4642.746833922976,0.9773062166686053
168,657,1110,5156.15,0.09932157620079315,14.83803900373631,45.55,-75.55,ANGERS,1.1514995171910902,4376.152463674537,0.9773062166686053
169,657,1134,4687.15,0.12639370122986404,15.889859305178064,45.2833,-74.1,VALLEYFIELD,1.0951227186331287,4182.892707381442,0.9773062166686053
170,657,1138,4650.15,0.11337791584524394,16.077591989134834,45.2167,-73.85,STE MARTINE,1.0928066837204902,4158.6682906891,0.9773062166686053
171,657,1151,4585.15,0.09735313190136174,16.648563684979216,45.0333,-73.0833,PHILIPSBURG,1.062396060188781,4217.914361016919,0.9773062166686053
172,658,1032,5653.15,0.1588690757167492,11.411658178529011,46.4333,-80.3167,WARREN,1.1514653898187364,4798.1109007799605,0.9773062166686053
173,658,1079,5404.15,0.17855996765314416,13.45697987749162,45.9833,-77.4333,PETAWAWA NAT FORESTRY,1.1265329658466445,4688.286584530024,0.9773062166686053
174,658,1081,5297.15,0.16636607784747412,13.543748046258958,45.95,-77.3167,PETAWAWA A,1.10881231240747,4668.903445332292,0.9773062166686053
175,658,1132,4885.15,0.1449521540605815,15.835340398054557,45.3167,-74.1667,COTEAU DU LAC,1.1310084596600931,4221.265918553318,0.9773062166686053
176,658,1134,4651.15,0.15249205653689513,15.918756455961613,45.3,-74.05,LES CEDRES,1.0819904802102052,4201.143995994384,0.9773062166686053
177,659,1081,5258.15,0.19407473605052883,13.584505642712083,45.9667,-77.25,SHEENBORO,1.0967928373575924,4685.317507685904,0.9773062166686053
178,659,1157,4754.15,0.2143332821945056,16.907970562019244,45.0667,-72.6833,SUTTON,1.07282636249959,4330.8595988913585,0.9773062166686053
179,660,1046,5374.15,0.2247059616752298,12.02855117692835,46.3636,-79.4228,NORTH BAY A,1.0876008503409214,4829.152351860725,0.9773062166686053
180,660,1079,4952.15,0.2546265558096915,13.485297134232503,46.05,-77.3667,CHALK RIVER AECL,1.0251101190767715,4721.216668150925,0.9773062166686053
181,660,1136,4705.15,0.22738696504931138,15.994085520116192,45.35,-73.9167,POINTE DU MOULIN,1.090836093033096,4215.456726016832,0.9773062166686053
182,660,1141,4840.15,0.2283644204318483,16.22655884926908,45.2833,-73.6,ST REMI,1.131621798279518,4180.114497441072,0.9773062166686053
183,660,1148,4681.15,0.2478536721012904,16.515278173256952,45.2167,-73.2,SABREVOIS,1.0834060347118017,4222.716921985045,0.9773062166686053
184,661,1024,5421.15,0.27785930544065024,11.04782465123829,46.6256,-80.7978,SUDBURY A,1.068152746266981,4960.080489432887,0.9773062166686053
185,661,1128,4925.15,0.2806495088143387,15.648523738310713,45.5,-74.3667,RIGAUD,1.116735367805335,4310.224115570798,0.9773062166686053
186,662,1073,5263.15,0.3432681606598265,13.224513500547225,46.2,-77.7,RAPIDE DES JOACHIMS,1.0691102499421692,4811.205593190792,0.9773062166686053
187,662,1112,5437.15,0.33288059623135635,14.929673952353337,45.75,-75.3333,BLANCHE,1.1751673985341127,4521.70516522839,0.9773062166686053
188,662,1121,4980.15,0.33932389965887066,15.315281294240158,45.65,-74.8,POINTE AU CHENE,1.0972683479038312,4435.680263848027,0.9773062166686053
189,662,1133,5014.15,0.34068495857699327,15.85004677117141,45.5,-74.0667,OKA,1.143542790476336,4285.244074047872,0.9773062166686053
190,662,1146,4807.15,0.34872560816845866,16.447024680651992,45.3333,-73.25,IBERVILLE,1.1117245719991262,4225.91862929713,0.9773062166686053
191,662,1158,5026.15,0.35043721364910185,16.950859185149188,45.1833,-72.5667,BROME,1.1252097527909537,4365.48619377413,0.9773062166686053
192,663,1118,5108.15,0.361483120581601,15.211915468380836,45.7,-74.9333,MONTEBELLO (SEDBERGH),1.1107788041409945,4494.348228526385,0.9773062166686053
193,663,1136,4649.15,0.3845159255402604,15.995474941061378,45.5,-73.85,STE GENEVIEVE,1.064032580943593,4270.21059185566,0.9773062166686053
194,663,1138,4595.15,0.3730154780297401,16.072237754624673,45.4667,-73.75,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,1.0571673095472132,4248.0207446522245,0.9773062166686053
195,663,1152,4854.15,0.3905380912778866,16.691842997635554,45.3,-72.9,FARNHAM,1.1152569185901962,4253.720279663292,0.9773062166686053
196,663,1163,5166.15,0.3750065977850023,17.189960041690064,45.1333,-72.2333,GEORGEVILLE,1.1285570965837923,4473.774988014217,0.9773062166686053
197,664,1128,4887.15,0.43111426674639375,15.628350571746576,45.65,-74.3333,LACHUTE,1.0872317502712205,4393.030350337445,0.9773062166686053
198,664,1137,4719.15,0.41406455561027233,16.035360030867526,45.5167,-73.7833,STE DOROTHEE,1.0782461918511472,4277.366956866885,0.9773062166686053
199,664,1147,4850.15,0.4368054058190625,16.505448072721734,45.4,-73.1333,MARIEVILLE,1.117851730574068,4240.34924948498,0.9773062166686053
200,665,966,5577.15,0.4534327836783287,8.490695838493727,47.2667,-84.4333,MONTREAL FALLS,1.0960609482425379,4972.883465132999,0.9773062166686053
201,665,1117,5380.15,0.4479252468195834,15.150717234220592,45.8,-74.9833,NOTRE DAME DE LA PAIX,1.1502890870429388,4571.07182954029,0.9773062166686053
202,665,1140,4422.15,0.4583713999221783,16.180524851159493,45.5167,-73.5667,MONTREAL LAFONTAINE,1.011853633177196,4271.165852783215,0.9773062166686053
203,665,1169,4917.15,0.4860499102898444,17.47520195436037,45.15,-71.8,COATICOOK,1.0383261443040428,4628.180932989073,0.9773062166686053
204,666,1099,5364.15,0.5043901353927333,14.364356559816647,46.0667,-76.05,WRIGHT,1.1221456580772804,4671.7795541136975,0.9773062166686053
205,666,1115,5507.15,0.5248360328681333,15.056181318654785,45.9,-75.0833,CHENEVILLE,1.1616703266991135,4633.131971632564,0.9773062166686053
206,666,1132,5117.15,0.5070676872066261,15.82450983689447,45.6667,-74.0333,MONTREAL/MIRABEL INT'L A,1.137044066178944,4398.266219735682,0.9773062166686053
207,666,1134,4924.15,0.521333283639665,15.929713258832273,45.65,-73.8833,STE THERESE OUEST,1.1010776813276015,4370.629328356069,0.9773062166686053
208,666,1142,4777.15,0.4892824791896059,16.280985270212184,45.5167,-73.4167,MONTREAL/ST-HUBERT A,1.0946208239084838,4265.164969444029,0.9773062166686053
209,666,1154,4753.15,0.5088716677241474,16.78949405383804,45.3833,-72.7167,GRANBY,1.0762466553126344,4316.188134781234,0.9773062166686053
210,666,1164,4997.15,0.5272872692490097,17.226791433609083,45.2667,-72.1167,MAGOG,1.0827827101306025,4510.365482319584,0.9773062166686053
211,666,1273,4272.15,0.5167730618197578,22.051543718913305,43.5833,-65.7833,CHARLESVILLE,1.8318235044856281,2279.258205453133,0.9773062166686053
212,667,1137,4867.15,0.5517791406523052,16.030056157354327,45.65,-73.7333,AUTEUIL,1.088429375581128,4370.238491513455,0.9773062166686053
213,668,1049,5272.15,0.6116695306403618,12.166449577432108,46.7097,-79.1011,BARRAGE TEMISCAMINGUE,1.0437300596111172,4936.626020073769,0.9773062166686053
214,668,1161,5233.15,0.6214263288690471,17.08527176163669,45.4,-72.2667,BONSECOURS,1.1461926063337629,4462.068590826382,0.9773062166686053
215,668,1174,5541.15,0.6002534616609015,17.66009565819819,45.2,-71.5,ST MALO D AUCKLAND,1.1427374728164617,4738.971523482213,0.9773062166686053
216,669,1131,5177.15,0.6313835144540892,15.775006468895526,45.8,-74.05,ST JEROME,1.1191428839275797,4521.014208542547,0.9773062166686053
217,669,1140,4868.15,0.6472925145879969,16.171309964048906,45.7,-73.5,RIVIERE DES PRAIRIES,1.0880786707614511,4372.5452823606865,0.9773062166686053
218,669,1146,4856.15,0.6436379439510136,16.440798499950514,45.6167,-73.1333,STE MADELEINE,1.103077772502072,4302.457816106827,0.9773062166686053
219,669,1150,4831.15,0.6413453724906322,16.600395614683634,45.5667,-72.9167,ST HYACINTHE 2,1.0953352481752727,4310.564219059083,0.9773062166686053
220,669,1266,4236.15,0.6616967255468574,21.753266688790557,43.8308,-66.0886,YARMOUTH A,1.9487501955860793,2124.4466012718563,0.9773062166686053
221,670,1138,4792.15,0.6746081217094909,16.08989611417244,45.75,-73.6,MASCOUCHE,1.054567966442972,4441.058457337203,0.9773062166686053
222,670,1167,5006.15,0.6886805319462729,17.390734475406397,45.3689,-71.8236,LENNOXVILLE,1.0640566362553856,4598.008555064613,0.9773062166686053
223,670,1266,4238.15,0.691809181967963,21.732060479707474,43.8667,-66.1,DAYTON,1.9420121020049452,2132.8241661819993,0.9773062166686053
224,671,1098,5478.15,0.7391769186864998,14.331629182838835,46.3018,-76.0061,MANIWAKI UA,1.1151869725213333,4800.83625684634,0.9773062166686053
225,671,1141,4731.15,0.738457158552364,16.240560473908765,45.7667,-73.3667,VERCHERES,1.0540042327100916,4386.872617297604,0.9773062166686053
226,671,1172,5058.15,0.7509101223247516,17.58498768439471,45.3667,-71.5333,SAWYERVILLE NORD,1.0467546335005322,4722.559883313659,0.9773062166686053
227,672,1140,5050.15,0.7652575197208127,16.182646599358296,45.8094,-73.4347,L'ASSOMPTION,1.1139053359245974,4430.8459892709,0.9773062166686053
228,672,1165,5011.15,0.7695743040876517,17.270669708561627,45.4833,-71.95,BROMPTONVILLE,1.07430489757416,4558.69470456436,0.9773062166686053
229,672,1169,5276.15,0.7807929838028224,17.463999638422727,45.4333,-71.6833,SHERBROOKE A,1.1080126523237748,4653.750283682947,0.9773062166686053
230,673,1126,5618.15,0.8244980392844867,15.547958374592634,46.05,-74.2833,STE AGATHE DES MONTS,1.150375851681806,4772.920878988895,0.9773062166686053
231,673,1131,5464.15,0.816943782864911,15.7555788147033,45.9833,-74.0,ST HIPPOLYTE,1.14777958677525,4652.589944392719,0.9773062166686053
232,674,1137,5138.15,0.8692421461964197,16.042427016078804,45.95,-73.5833,ST JACQUES,1.1052560861752105,4543.332536220709,0.9773062166686053
233,674,1147,4900.15,0.8463890909946689,16.47479579678509,45.8,-73.0,FLEURY,1.0893140075076386,4396.296223681016,0.9773062166686053
234,674,1153,4910.15,0.8636001331270774,16.74986518653635,45.7333,-72.6167,ST NAZAIRE,1.092628541987615,4391.904417072921,0.9773062166686053
235,674,1178,5500.15,0.8834959655618496,17.87385061537259,45.4,-71.0833,NOTRE DAME DES BOIS,1.1174390353135168,4810.401836465008,0.9773062166686053
236,675,1045,5932.15,0.917660245635942,11.979386771404783,47.05,-79.2667,KIPAWA LANIEL,1.1521990915598648,5031.7059922013,0.9773062166686053
237,675,1182,5454.15,0.916905903277946,18.023200046235907,45.3833,-70.8667,WOBURN,1.0962820763335366,4862.229180531947,0.9773062166686053
238,676,887,5712.15,0.9729814465218624,4.9774347896798545,48.2333,-89.5167,TRANQUILLO RIDGE,1.1267745418924917,4954.424774425029,0.9773062166686053
239,676,1139,4929.15,0.9636319823370622,16.122458232313356,46.0167,-73.4333,JOLIETTE VILLE,1.0555671836536769,4563.697140733175,0.9773062166686053
240,676,1150,5075.15,0.9747855116695645,16.604689994654365,45.8833,-72.7667,ST GUILLAUME,1.1196924019065062,4429.766279632063,0.9773062166686053
241,676,1170,5350.15,0.9489281006476226,17.494131786612147,45.5833,-71.5667,BISHOPTON,1.1112632197569914,4705.2172357985055,0.9773062166686053
242,676,1178,5620.15,0.9661034892266325,17.85802000379403,45.4833,-71.0667,VAL RACINE,1.1409321750011268,4814.140274030433,0.9773062166686053
243,677,881,6099.15,0.9978671020460085,4.707577833482668,48.2833,-89.9167,WHITEFISH LAKE,1.131739538229691,5266.880770745475,0.9773062166686053
244,677,1112,5673.15,1.005526645700237,14.918558559991391,46.4,-75.0833,NOMININGUE,1.1151293723656683,4971.9834312420935,0.9773062166686053
245,677,1167,5509.15,0.9912789287134749,17.357229033844433,45.6667,-71.7333,ST CAMILLE WOLFE,1.1591789347066945,4644.776041347046,0.9773062166686053
246,678,1117,5581.15,1.0340555599277181,15.137667577989024,46.3667,-74.7667,LA MACAZA,1.090758794225095,5000.640489939858,0.9773062166686053
247,678,1142,4915.15,1.0468615131981447,16.278382023454203,46.05,-73.1833,BERTHIERVILLE,1.0521487944558836,4565.5202725797635,0.9773062166686053
248,678,1143,4803.15,1.0447050148731867,16.327496188013978,46.0333,-73.1167,SOREL,1.0329057880044727,4544.604560364303,0.9773062166686053
249,678,1154,4788.15,1.0348232563982545,16.79264234742965,45.8833,-72.4833,DRUMMONDVILLE,1.0474843116803219,4467.359280861381,0.9773062166686053
250,678,1172,5232.15,1.0408049695193322,17.61091405605013,45.6333,-71.3667,LINGWICK,1.0783268469013265,4741.98777136683,0.9773062166686053
251,678,1177,5658.15,1.0494863716117762,17.79263385317223,45.5833,-71.1167,MILAN,1.1508960658329348,4804.730274094248,0.9773062166686053
252,679,884,5938.15,1.0786265168121942,4.855987512171448,48.35,-89.6833,FLINT,1.1033543051642243,5259.7709397136005,0.9773062166686053
253,679,959,5908.15,1.1072814606393633,8.146944438375767,47.9667,-84.7833,WAWA A,1.1740626518877084,4918.026916814719,0.9773062166686053
254,679,1104,5675.15,1.0783665501697681,14.56388649802228,46.5667,-75.55,MONT LAURIER,1.1149793333694895,4974.405542357119,0.9773062166686053
255,679,1135,5498.15,1.1048802078623199,15.95810005194841,46.2,-73.6,STE BEATRIX,1.1277639313056216,4764.628506034671,0.9773062166686053
256,680,890,5945.15,1.1206948848156557,5.08967868562008,48.3694,-89.3272,THUNDER BAY A,1.1772943759621652,4935.241493257658,0.9773062166686053
257,680,981,6079.15,1.1215982693691606,9.121374066660865,47.82,-83.3467,CHAPLEAU A,1.1079163671218717,5362.490584460709,0.9773062166686053
258,680,1147,5001.15,1.1514404604556916,16.500102870276372,46.0833,-72.8333,PIERREVILLE,1.075479293114621,4544.629558917304,0.9773062166686053
259,680,1180,5447.15,1.121857502574631,17.95280611454204,45.6,-70.8667,LAC MEGANTIC 2,1.0991266789512713,4843.421290806833,0.9773062166686053
260,681,820,5758.15,1.17242148420654,2.0045267189053573,48.6333,-93.9667,BARWICK,1.0959607644657232,5134.742021767269,0.9773062166686053
261,681,828,5623.15,1.171307503113004,2.3685206274323862,48.6167,-93.4167,FORT FRANCES,1.066427026660997,5153.225973151397,0.9773062166686053
262,681,1041,5851.15,1.1847574110401833,11.80195308999552,47.35,-79.4333,VILLE MARIE,1.111953532294305,5142.629708511064,0.9773062166686053
263,681,1132,5758.15,1.1542596729610621,15.834532095958147,46.2833,-73.75,ST COME,1.150627840182521,4890.787094650567,0.9773062166686053
264,681,1151,5170.15,1.1882352189004102,16.67043021880062,46.0667,-72.5833,ST ZEPHIRIN,1.1136097237519431,4537.3344254622425,0.9773062166686053
265,682,822,6057.15,1.2258957845981295,2.0905986080791252,48.6833,-93.8333,EMO RADBOURNE,1.148456067174367,5154.476970859584,0.9773062166686053
266,682,828,5649.15,1.2040678231957311,2.3560277919814805,48.65,-93.4333,FORT FRANCES A,1.0677986022311723,5170.4032973609355,0.9773062166686053
267,682,1248,4726.15,1.22131817111723,20.95157407717011,44.65,-66.8333,SEAL COVE,2.0394966348703014,2264.7234111283838,0.9773062166686053
268,682,1263,4268.15,1.2260693338535873,21.62925982666031,44.4,-65.95,WEYMOUTH FALLS,1.7381580052261798,2399.833338587255,0.9773062166686053
269,683,813,5910.15,1.2450305823457917,1.7044929060086724,48.7167,-94.4167,SLEEMAN,1.1278882241040695,5121.098184203585,0.9773062166686053
270,683,1161,5194.15,1.2763094335797933,17.104104129505625,46.0167,-71.95,ARTHABASKA,1.1078362365062868,4582.15295549274,0.9773062166686053
271,683,1178,5544.15,1.2606717705989359,17.84366708527203,45.7667,-70.95,ST SEBASTIEN,1.12353808235057,4822.562177694482,0.9773062166686053
272,683,1281,4215.15,1.2610336342032678,22.40401598304577,44.1333,-64.9333,LIVERPOOL BIG FALLS,1.1926948464857416,3453.9365298078524,0.9773062166686053
273,683,1284,4280.15,1.261987951032758,22.533695992288553,44.0833,-64.7667,LIVERPOOL MILTON,1.3158763311800283,3178.883231012263,0.9773062166686053
274,684,1047,6165.15,1.3294122999251627,12.058052306278517,47.4333,-79.0167,LATULIPE,1.1654894106303217,5169.707563825803,0.9773062166686053
