,ilocy,ilocx,Q10_Gumbel-MM,rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
349,1132,611,0.33799999999999997,21.164691654628026,-7.243250377041287,67.81666667,-115.1438889,KUGLUKTUK A,1.034006047117173,0.31771806159266075,0.971959754334786
350,1142,359,0.111,21.61366280297779,-18.396830830256068,64.06085444,-139.1266667,DAWSON,0.8277542494393137,0.13033763680976543,0.971959754334786
351,1146,704,0.379,21.77127851845728,-3.1157058225385725,69.10805556,-105.13722220000001,CAMBRIDGE BAY A,1.1189408623794976,0.3292155638230212,0.971959754334786
352,1149,912,0.38,21.89388077907544,6.08211439629,68.77583333,-81.2425,HALL BEACH A,1.031118436118741,0.35819814068835626,0.971959754334786
353,1188,547,0.527,23.628385617874805,-10.089408995697315,69.35777889,-124.0825014,PAULATUK,1.5598204687553778,0.32838573463723575,0.971959754334786
354,1199,460,0.16,24.115860491842394,-13.935388265218222,68.30388889,-133.4830556,INUVIK A,1.229482182014894,0.12648703898962388,0.971959754334786
355,1207,549,0.408,24.46086288995579,-9.98332818240151,70.16666667,-124.71666670000002,CAPE PARRY A,1.2807715028087583,0.30962554905299605,0.971959754334786
356,1215,1003,0.39899999999999997,24.854394417513742,10.11149326530005,70.48583333,-68.51694444,CLYDE RIVER A,1.1649759991184332,0.33289264523307494,0.971959754334786
357,1240,914,0.3,25.95106807844152,6.194630635701443,72.68944444,-77.96888889,POND INLET A,0.8628585509342457,0.3379324757049969,0.971959754334786
358,1269,788,0.451,27.224807001792556,0.6017953027667291,74.71694444,-94.96944444,RESOLUTE BAY A,1.3744583196903002,0.3189284410630659,0.971959754334786
359,1392,826,0.36,32.659968222895984,2.294890389132624,79.99444444,-85.81194444,EUREKA A,0.9797706306993578,0.35713002676020333,0.971959754334786
360,1472,894,0.542,36.222646686411366,5.274983007715006,82.51777778,-62.28055556,ALERT,1.669425137512535,0.31555903586931494,0.971959754334786
