,ilocy,ilocx,TJan2.5 (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
219,772,1191,246.74999999999997,5.1887276143913486,18.43614600800423,49.2592,-68.1458,BAIE-COMEAU,1.0132994567201554,244.6167819692135,1.0045392189423983
220,773,476,256.84999999999997,5.2641775329426554,-13.212203295598437,50.9611,-118.18299999999999,REVELSTOKE A,1.068850142525089,241.39576552406982,1.0045392189423983
221,776,375,269.15,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,1.0000617362824042,270.35504006324373,1.0045392189423983
222,776,574,241.74999999999997,5.398570887919044,-8.86154402048701,52.0742,-111.449,CORONATION CLIMATE,0.9963915142872094,243.72684100290732,1.0045392189423983
223,776,1213,250.64999999999998,5.405639870783257,19.402403838180682,49.1092,-66.6544,CAP-CHAT,1.0042597781550964,250.71974473623334,1.0045392189423983
224,776,1251,251.04999999999998,5.366053007944036,21.097471836404118,48.4194,-64.3169,CAP-D'ESPOIR,0.9498735049426136,265.49805800797134,1.0045392189423983
225,777,443,254.14999999999998,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS COMPOSITE,1.0495217517790159,243.25712360077551,1.0045392189423983
226,777,611,241.04999999999998,5.410314696485807,-7.227641306952379,52.3597,-108.835,SCOTT CDA,1.003042929870358,241.40958628496776,1.0045392189423983
227,777,1201,248.34999999999997,5.422717212948875,18.882282923933264,49.3167,-67.3811,POINTE-DES-MONTS,1.0167456019151764,245.3684722652556,1.0045392189423983
228,779,529,240.84999999999997,5.517534556250306,-10.88321669473655,51.7781,-114.68299999999999,SUNDRE A,0.985245821229528,245.56640146958028,1.0045392189423983
229,780,670,239.54999999999998,5.541979838388668,-4.606198823522794,52.8167,-104.6,MELFORT,1.0051805014619875,239.3971724955427,1.0045392189423983
230,782,1246,248.34999999999997,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,0.9692707084545865,257.38662362149927,1.0045392189423983
231,783,423,255.74999999999997,5.686061278212976,-15.570891253730354,50.6837,-121.934,LILLOOET,1.050647812975013,244.52618857793055,1.0045392189423983
232,783,744,238.04999999999998,5.7063233640495,-1.365436807885565,53.1864,-99.2678,GRAND RAPIDS (AUT),1.0026757837845244,238.49240695397827,1.0045392189423983
233,785,541,241.95,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,0.9919138392453167,245.0296128623762,1.0045392189423983
234,785,620,239.14999999999998,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD COMPOSITE,0.9992420838950011,240.4177707104239,1.0045392189423983
235,787,1230,251.74999999999997,5.868272928845077,20.155391389530983,49.2508,-65.3247,CAP-MADELEINE,0.9866122787969047,256.32434726753183,1.0045392189423983
236,790,657,236.84999999999997,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,0.9946993304733522,239.19299703688796,1.0045392189423983
237,790,680,238.14999999999998,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN,1.0009524204568345,239.00338327964394,1.0045392189423983
238,791,432,247.04999999999998,6.040529782467067,-15.168750889719446,51.1447,-121.505,CLINTON (AUT),1.0171679001329115,243.98274267924833,1.0045392189423983
239,791,545,241.64999999999998,6.047101757492389,-10.177073514979266,52.4489,-113.756,LACOMBE CDA 2,0.9926767411761912,244.53771523830346,1.0045392189423983
240,792,582,240.95,6.101760253486226,-8.51030655742628,52.8294,-111.096,WAINWRIGHT CFB AIRFIELD 21,0.9990003123170272,242.2859350692171,1.0045392189423983
241,792,1330,259.34999999999997,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,0.9927491393823658,262.4300904403672,1.0045392189423983
242,793,1327,261.15,6.155194352980857,24.442589655182573,47.7117,-59.3083,WRECKHOUSE,0.9916778067022552,264.5369446142821,1.0045392189423983
243,794,529,241.45,6.175976922751965,-10.874457517111214,52.4214,-114.912,ROCKY MTN HOUSE (AUT),0.9888578528834067,245.27892831755662,1.0045392189423983
244,797,366,270.84999999999997,6.335759578282908,-18.08989630523469,50.4535,-125.993,FANNY ISLAND,1.0659603605316368,255.24349452811893,1.0045392189423983
245,797,632,238.74999999999997,6.295206216756323,-6.310304850448561,53.3667,-107.55,SPIRITWOOD WEST,0.9989427407026961,240.08757334158008,1.0045392189423983
246,798,806,236.64999999999998,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,1.0021294723957928,237.21905473390663,1.0045392189423983
247,800,598,240.45,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,1.0034340833593363,240.7148204354965,1.0045392189423983
248,800,763,235.74999999999997,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.9980859722314961,237.27427040798275,1.0045392189423983
249,800,1207,249.45,6.435421705236603,19.13758553412391,50.1625,-66.4339,POINTE NOIRE CS,0.9840347888244197,254.64781429581384,1.0045392189423983
250,802,560,240.95,6.5168158846192465,-9.491987419918518,53.05,-112.81700000000001,CAMROSE,0.9956508393879704,243.10101014222604,1.0045392189423983
251,802,720,238.74999999999997,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS COMPOSITE,1.0084074559312826,237.83415831748962,1.0045392189423983
252,802,870,235.24999999999997,6.527474346337769,4.229992367547862,53.8333,-89.8667,BIG TROUT LAKE,0.9966148611667915,237.12053719480858,1.0045392189423983
253,802,1209,244.74999999999997,6.528115006844116,19.221659862707465,50.2167,-66.25835000000001,SEPT-ILES A,0.9506968019642225,258.6113399436937,1.0045392189423983
254,803,468,244.64999999999998,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER CS,1.0228463536948282,240.27119911656027,1.0045392189423983
255,803,1351,258.54999999999995,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO COMPOSITE,0.9625662679657208,269.8241395955571,1.0045392189423983
256,805,1239,249.24999999999997,6.672664893036011,20.54019153843304,49.8386,-64.2933,PORT-MENIER,0.9401768528238641,266.3130873402815,1.0045392189423983
257,806,653,239.64999999999998,6.729632151874416,-5.362566278886254,53.9167,-106.06700000000001,WASKESIU LAKE,1.0057666931971845,239.35752242329238,1.0045392189423983
258,809,349,269.75,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,1.0234861639771247,264.75634341429975,1.0045392189423983
259,809,551,242.74999999999997,6.865939470713725,-9.90419480859374,53.3067,-113.60600000000001,EDMONTON INTERNATIONAL CS,1.0022158449232939,243.31275207181616,1.0045392189423983
260,810,530,245.45,6.908602573754417,-10.834386051531007,53.1436,-115.126,VIOLET GROVE CS,1.0082492360224997,244.546826796613,1.0045392189423983
261,810,551,241.04999999999998,6.872797573742963,-9.888532509729613,53.3167,-113.583,EDMONTON INT'L A,0.9954986462794646,243.2390838812737,1.0045392189423983
262,810,572,241.24999999999997,6.878051683715291,-8.976976249942552,53.5053,-112.098,VEGREVILLE,1.0022075223856928,241.8112827500697,1.0045392189423983
263,814,1236,246.04999999999998,7.086274614072902,20.404725115702817,50.2714,-64.2264,LONGUE-POINTE-DE-MINGAN,0.9737002205455363,253.84288675861302,1.0045392189423983
264,815,432,245.24999999999997,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,1.01603175464711,242.47592884652556,1.0045392189423983
265,815,490,241.54999999999998,7.132905600093984,-12.59280256834153,52.9264,-118.03,JASPER WARDEN,1.007600891323916,240.8160318483999,1.0045392189423983
266,815,553,244.89999999999998,7.11523534230124,-9.795438104954192,53.5732,-113.5175,EDMONTON CITY CENTRE A,1.0135316053878967,242.72716648519335,1.0045392189423983
267,815,1328,257.65,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,0.9913162199358244,261.0867496723339,1.0045392189423983
268,816,545,245.14999999999998,7.165224782096586,-10.146293552939351,53.5472,-114.10799999999999,EDMONTON STONY PLAIN CS,1.0125136908888597,243.2192193940026,1.0045392189423983
269,816,562,241.04999999999998,7.142646703644518,-9.39280651845686,53.6828,-112.868,ELK ISLAND NAT PARK,1.0008270250545885,241.94408490603828,1.0045392189423983
270,817,554,243.45,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,1.0084240730254646,242.5121329341286,1.0045392189423983
271,818,713,238.14999999999998,7.265476171623048,-2.7271258170741155,54.6833,-101.68299999999999,FLIN FLON,1.0079328240261005,237.3481736962832,1.0045392189423983
272,824,514,239.95,7.52710801321648,-11.51139931173636,53.5833,-116.46700000000001,EDSON A,0.988721878939207,243.78866364708927,1.0045392189423983
273,824,1403,261.54999999999995,7.514621430997384,27.815292532611775,47.2939,-53.9933,ARGENTIA (AUT),0.9829690090525144,267.2894366910277,1.0045392189423983
274,825,1032,237.84999999999997,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,0.9997243891565224,238.99552298312614,1.0045392189423983
275,826,599,239.24999999999997,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,1.0022324722125482,239.80065982236462,1.0045392189423983
276,827,1333,256.95,7.665818126824087,24.702111897273234,48.9333,-57.9167,CORNER BROOK,1.007874936294723,256.09958439503333,1.0045392189423983
277,833,667,237.14999999999998,7.901462913132848,-4.759302175174284,55.1482,-105.2685,LA RONGE RCS,1.003758842423921,237.3343732613204,1.0045392189423983
278,834,526,243.2,7.970771423086389,-10.980626492381251,54.1418,-115.7855,WHITECOURT,1.00726324794684,242.54229323344163,1.0045392189423983
279,835,432,243.64999999999998,8.020634284705773,-15.164130981795742,53.0261,-122.51,QUESNEL A,1.0093211901892665,242.49563278208697,1.0045392189423983
280,835,925,235.84999999999997,7.980076893652368,6.671684239981935,54.9833,-85.4333,PEAWANUCK (AUT),1.001781198950829,236.49932244255814,1.0045392189423983
281,837,1336,251.54999999999998,8.075391192008935,24.868387906174352,49.2167,-57.4,DEER LAKE A,0.993422497131232,254.3649265591168,1.0045392189423983
282,838,578,241.34999999999997,8.109459289381412,-8.687796526019358,54.7689,-112.024,LAC LA BICHE CLIMATE,1.009124370345923,240.2533796786997,1.0045392189423983
283,838,705,238.74999999999997,8.138488938936142,-3.055518822819442,55.5333,-102.35,ISLAND FALLS (AUT),1.0156418135103227,236.14007943762152,1.0045392189423983
284,840,1326,256.75,8.23989353197616,24.42289491438044,49.57,-57.8778,ROCKY HARBOUR CS,0.9837784860708277,262.1682097293719,1.0045392189423983
285,840,1416,258.95,8.230534649080468,28.377457088340115,47.6222,-52.7428,ST JOHN'S A,0.9650428408686808,269.54806535944334,1.0045392189423983
286,841,1357,248.14999999999998,8.276607341657702,25.763095697857583,48.9667,-56.0667,BADGER (AUT),0.9827331569476495,253.65624983571726,1.0045392189423983
287,842,763,234.24999999999997,8.306018505604065,-0.4898819825218631,55.8033,-97.8625,THOMPSON A,0.9991639060929439,235.51022069783167,1.0045392189423983
288,842,1084,234.24999999999997,8.314253687711462,13.681998561384583,53.7572,-73.6792,LA GRANDE IV A,0.9917264602210593,237.27642800294407,1.0045392189423983
289,847,781,236.84999999999997,8.5383737338289,0.27697370454922526,56.0375,-96.5097,KELSEY DAM CS,1.01280568397666,234.916843152304,1.0045392189423983
290,847,1294,245.04999999999998,8.51185137838431,22.990534772134843,50.465,-59.6394,CHEVERY,0.9814494338654572,250.8150976584903,1.0045392189423983
291,849,1389,256.84999999999997,8.608947022211417,27.178288344027237,48.5569,-53.9744,TERRA NOVA NAT PARK CS,0.9911640016311496,260.3160505836981,1.0045392189423983
292,852,1376,255.95,8.74541399795805,26.635266854781015,48.94625,-54.5719,GANDER AIRPORT CS,1.008023051692146,255.06541011805126,1.0045392189423983
293,853,629,237.14999999999998,8.81558779602243,-6.460311131338492,55.8406,-108.421,BUFFALO NARROWS (AUT),1.0033427348236252,237.4328008804159,1.0045392189423983
294,855,436,241.95,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,1.004852212805743,241.87463681298485,1.0045392189423983
295,855,804,236.84999999999997,8.87791133303917,1.2870337040640296,56.3589,-94.7042,GILLAM,1.0141515322198646,234.60509248131336,1.0045392189423983
296,856,313,271.95,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,0.9949497396653895,274.57109610708534,1.0045392189423983
297,856,1323,253.74999999999997,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,0.9603789628884986,265.4179617179183,1.0045392189423983
298,857,545,240.84999999999997,8.961434607356354,-10.137658918282566,55.3,-114.78299999999999,SLAVE LAKE A,1.0059293856739668,240.51715192729557,1.0045392189423983
299,857,695,234.84999999999997,8.975675671215516,-3.521382304920674,56.3333,-103.28299999999999,SOUTHEND,1.001835176723015,235.48388103150796,1.0045392189423983
300,858,1398,259.75,8.995449237262823,27.614971456792322,48.6672,-53.1142,BONAVISTA COMPOSITE,0.972330277469108,268.35435259659283,1.0045392189423983
301,861,1022,238.14999999999998,9.143254450485722,10.963379553343792,55.2833,-77.75,KUUJJUARAPIK A,0.9894405861257833,241.78411351393638,1.0045392189423983
302,863,1351,254.24999999999997,9.231985979494414,25.520707508907858,49.9167,-55.6667,LA SCIE,0.9578520892023076,266.6425216327538,1.0045392189423983
303,865,1365,258.34999999999997,9.307897246727128,26.13004376259036,49.6833,-54.8,TWILLINGATE (AUT),0.9704849368498023,267.41549235805786,1.0045392189423983
304,867,493,237.34999999999997,9.437642625030247,-12.46008114715757,55.1797,-118.885,GRANDE PRAIRIE A,0.9888746786801077,241.10980770001834,1.0045392189423983
305,867,723,233.64999999999998,9.423099719603844,-2.2572180214763757,56.8639,-101.07600000000001,LYNN LAKE A,1.0013724101754704,234.38891077971982,1.0045392189423983
306,877,597,237.75,9.871521055435833,-7.875701542051029,56.650549999999996,-111.215,FORT MCMURRAY A,1.0055931188033083,237.5008289513461,1.0045392189423983
307,880,399,241.04999999999998,9.993147522311885,-16.63738722118312,54.3832,-125.959,BURNS LAKE DECKER LAKE,1.0015478894781045,241.76994557119355,1.0045392189423983
308,883,1207,237.34999999999997,10.11636629865344,19.13577139970266,53.55,-64.1,CHURCHILL FALLS A,0.9964075720996954,239.28700492866426,1.0045392189423983
309,885,517,238.04999999999998,10.226946829363605,-11.381198804475845,56.2269,-117.447,PEACE RIVER A,0.9996050442939481,239.22504436554058,1.0045392189423983
310,887,315,269.84999999999997,10.323304131822256,-20.314453931732185,53.2539,-131.813,SANDSPIT A,1.0002638771502328,271.0033966276007,1.0045392189423983
311,887,441,241.24999999999997,10.295420807028806,-14.765125833156345,55.3053,-123.13799999999999,MACKENZIE A,1.0115856855382677,239.5695095674481,1.0045392189423983
312,887,594,238.74999999999997,10.29025448153633,-7.989638709553197,57.0411,-111.559,MILDRED LAKE,1.012284064860594,236.92335664251135,1.0045392189423983
313,889,1329,250.95,10.373611671056155,24.545692171940438,51.3833,-56.1,ST ANTHONY,0.9745894221988574,258.6618644237225,1.0045392189423983
314,895,367,254.74999999999997,10.64544044520589,-18.038806278710556,54.4664,-128.577,TERRACE A,1.044416128509813,245.02337625780117,1.0045392189423983
315,895,387,246.54999999999998,10.665533425795687,-17.140960439352252,54.8247,-127.18299999999999,SMITHERS A,1.0219045308320716,242.3603545710744,1.0045392189423983
316,895,1162,236.54999999999998,10.642722973708436,17.15060312140212,54.8,-66.8167,SCHEFFERVILLE A,1.0034792280560128,236.79987148429595,1.0045392189423983
317,897,477,239.95,10.753806257076697,-13.163717285063106,56.2381,-120.74,FORT ST JOHN A,1.0073164365834957,239.28844683876943,1.0045392189423983
318,898,342,270.15,10.795331636988363,-19.128696079466494,54.1722,-130.361,HOLLAND ROCK,1.0352036449944462,262.1477149056453,1.0045392189423983
319,901,342,262.25,10.925168419012316,-19.12359427311639,54.2925,-130.445,PRINCE RUPERT A,1.005229242334609,262.06998271937755,1.0045392189423983
320,908,757,234.74999999999997,11.223480767171646,-0.7949466980517512,58.7158,-98.5017,TADOULE LAKE CS,1.0166250125434038,231.95925610443317,1.0045392189423983
321,909,810,236.59999999999997,11.265539871656637,1.5518181674713338,58.73625,-94.06655,CHURCHILL A,1.0048961032858112,236.51597257131814,1.0045392189423983
322,926,670,231.34999999999997,12.01176366560062,-4.604034071073405,59.25,-105.833,STONY RAPIDS A,1.0027768526786174,231.75659438242573,1.0045392189423983
323,929,574,233.34999999999997,12.174502673448476,-8.86753025568397,58.7108,-113.866,GARDEN RIVER,0.9962360920412521,235.29485491728423,1.0045392189423983
324,929,1000,237.14999999999998,12.184706889709847,9.988977488368288,58.4667,-78.0833,INUKJUAK UA,1.0018826382915396,237.77882425273427,1.0045392189423983
325,937,535,233.14999999999998,12.498830656358052,-10.594224739549533,58.6214,-117.165,HIGH LEVEL A,0.9915995496206794,236.19244178359378,1.0045392189423983
326,954,602,233.34999999999997,13.254432412961972,-7.616430689969889,60.0203,-111.962,FORT SMITH A,1.0049988418473956,233.24328046917546,1.0045392189423983
327,954,603,236.64999999999998,13.256899676858085,-7.5986532582162,60.0261,-111.929,FORT SMITH CLIMATE,1.019316263982432,233.21928096579035,1.0045392189423983
328,957,1115,236.84999999999997,13.3816017084914,15.062915391847254,58.1,-68.4167,KUUJJUAQ A,1.0130810879745737,234.8529814944867,1.0045392189423983
329,957,1207,245.24999999999997,13.419876797675242,19.12294867359371,56.55,-61.6833,NAIN,1.0173962390977416,242.15073142407692,1.0045392189423983
330,960,474,235.14999999999998,13.53351926237463,-13.294599528109782,58.8364,-122.59700000000001,FORT NELSON A,0.9944270156350752,237.54121078805207,1.0045392189423983
331,962,807,234.74999999999997,13.627521603757163,1.4581972729819246,61.1,-94.0667,ARVIAT CLIMATE,1.022687463254788,230.5842108362463,1.0045392189423983
332,981,564,236.25,14.468214081226822,-9.323243593510316,60.8393,-115.78,HAY RIVER A,1.0166954164916266,233.42525856375408,1.0045392189423983
333,984,387,234.84999999999997,14.590778696890535,-17.149931215164134,58.4261,-130.025,DEASE LAKE (AUT),0.992704936167515,237.6497053388403,1.0045392189423983
334,1002,827,231.54999999999998,15.389341884371548,2.3116704332428544,62.8167,-92.1167,RANKIN INLET A,1.0192802438873592,228.20127981585514,1.0045392189423983
335,1004,627,233.84999999999997,15.491470329004402,-6.5299173223889415,62.4156,-110.69,LUTSELK'E CS,1.027955330721164,228.52305866722557,1.0045392189423983
336,1008,644,230.54999999999998,15.66795069496372,-5.7587229165762075,62.7167,-109.167,FORT RELIANCE,1.0180265048134955,227.4955669937089,1.0045392189423983
337,1013,416,227.04999999999998,15.880923220563833,-15.851020784876589,60.1165,-128.822,WATSON LAKE A,0.9751192671590021,233.9002390193577,1.0045392189423983
338,1013,587,231.84999999999997,15.8941364226464,-8.283411299371597,62.4628,-114.44,YELLOWKNIFE A,1.010795599091296,230.4149504817532,1.0045392189423983
339,1018,511,232.6833333333333,16.085824204153216,-11.662896594650553,61.7603,-121.23700000000001,FORT SIMPSON A,0.9986746375065889,234.04973466750147,1.0045392189423983
340,1033,375,231.74999999999997,16.75778702871603,-17.662960628502297,60.1667,-132.733,TESLIN (AUT),0.9942930071035297,234.13818897115155,1.0045392189423983
341,1034,784,231.34999999999997,16.80137872475479,0.41775555963923183,64.2989,-96.0778,BAKER LAKE A,1.0338234534678599,224.79674602347256,1.0045392189423983
342,1035,562,231.95,16.86203978958295,-9.404454925856033,63.1336,-117.245,LAC LA MARTRE,1.0120128301445335,230.2370729829703,1.0045392189423983
343,1043,914,232.84999999999997,17.235601653792568,6.170803303022934,64.1933,-83.3594,CORAL HARBOUR A,1.0309299153338949,226.8892905828426,1.0045392189423983
344,1056,357,231.95,17.7729222850007,-18.468791200743226,60.7095,-135.069,WHITEHORSE A,1.0041745546609238,232.03423224796467,1.0045392189423983
345,1057,567,229.14999999999998,17.814289511711262,-9.167268951780255,64.1117,-117.32799999999999,RAE LAKES,1.0060856305945367,228.79778323105745,1.0045392189423983
346,1060,982,241.74999999999997,17.945623738669415,9.195892915885105,64.2308,-76.5304,CAPE DORSET CLIMATE,1.0624273570710405,228.57784540565675,1.0045392189423983
347,1070,333,230.14999999999998,18.431001006079605,-19.56058255517341,60.7725,-137.58,HAINES JUNCTION,0.9849903548043912,234.71773110459117,1.0045392189423983
348,1075,1065,235.79999999999998,18.61430232229918,12.847934249883716,63.748599999999996,-68.5472,IQALUIT A,1.051050871559348,225.3652551328887,1.0045392189423983
349,1077,391,228.04999999999998,18.715605658033613,-16.976263997671126,62.2075,-133.376,FARO (AUT),0.9887484061425763,231.69207399640564,1.0045392189423983
350,1089,362,229.74999999999997,19.2625048888462,-18.244665815697104,62.115,-136.192,CARMACKS CS,0.9969144329558861,231.5072165900006,1.0045392189423983
351,1090,325,229.95,19.306314193603082,-19.882004589804254,61.3667,-139.05,BURWASH A,0.9874539224487651,233.92868076615474,1.0045392189423983
352,1098,516,233.95,19.663546246690753,-11.432770199531417,65.2086,-123.43299999999999,DELINE CS,1.0233141592455313,229.6576746723055,1.0045392189423983
353,1112,485,230.45,20.25328633221057,-12.797273633836445,65.2825,-126.8,NORMAN WELLS A,0.9993263071354549,231.65212538920707,1.0045392189423983
354,1117,383,223.95,20.495251114049235,-17.3192127506522,63.6167,-135.86700000000002,MAYO A,0.9724258587418412,231.34571757811926,1.0045392189423983
355,1132,611,232.95,21.164734286306757,-7.243285175467381,67.8167,-115.14399999999999,KUGLUKTUK A,1.0200382716482208,229.4104226839574,1.0045392189423983
356,1132,785,231.14999999999998,21.138921535217452,0.44902530231432797,68.6356,-95.8503,GJOA HAVEN CLIMATE,1.0141397548951887,228.961777050672,1.0045392189423983
357,1132,838,231.95,21.168269643134604,2.820157471562718,68.5375,-89.7964,KUGAARUK CLIMATE,1.0345191467309112,225.22818699874261,1.0045392189423983
358,1138,478,230.64999999999998,21.43659517878678,-13.124659609447363,66.2422,-128.644,FORT GOOD HOPE CS,1.0122314280265021,228.89723084452373,1.0045392189423983
359,1142,359,224.84999999999997,21.613778935308083,-18.396937550529213,64.0609,-139.127,DAWSON,0.9803365790488482,230.40111754102315,1.0045392189423983
360,1146,704,231.64999999999998,21.771353847100382,-3.1159972251081784,69.1081,-105.13799999999999,CAMBRIDGE BAY COMPOSITE,1.0285033104960037,226.25256301390456,1.0045392189423983
361,1149,912,230.14999999999998,21.893848234284437,6.082122147370087,68.7758,-81.2425,HALL BEACH A,1.000489828107217,231.08151102043695,1.0045392189423983
362,1160,1100,234.34999999999997,22.39945260697579,14.412454916130438,66.5833,-61.6167,CAPE DYER A,1.0203042372057167,230.72898981961805,1.0045392189423983
363,1188,547,237.24999999999997,23.628469659569642,-10.089579069383861,69.3578,-124.083,PAULATUK,1.0462140566249032,227.79939552994438,1.0045392189423983
364,1199,459,235.74999999999997,24.13312382041883,-13.940697960433543,68.3167,-133.517,INUVIK CLIMATE,1.0400333523903116,227.7043522896511,1.0045392189423983
365,1199,460,231.14999999999998,24.11612349673207,-13.935204799901314,68.3042,-133.483,INUVIK A,1.020126817771772,227.61801416584674,1.0045392189423983
366,1202,608,235.74999999999997,24.25257185841111,-7.373396591071229,70.7614,-117.8,HOLMAN CS,1.0315398556477287,229.57922524182578,1.0045392189423983
367,1207,549,236.54999999999998,24.460936365558343,-9.983429469768042,70.1667,-124.71700000000001,CAPE PARRY A,1.0266178006056392,231.46272361597605,1.0045392189423983
368,1219,477,234.95,25.02650427046885,-13.17794002244732,69.4333,-133.017,TUKTOYAKTUK,1.0245715799735446,230.35627193232378,1.0045392189423983
369,1240,915,233.04999999999998,25.955689426851517,6.197114961304964,72.6933,-77.9575,POND INLET CLIMATE,1.0139928613235953,230.87723188596996,1.0045392189423983
370,1246,562,235.14999999999998,26.214275750688063,-9.387968858171986,71.9925,-125.25399999999999,SACHS HARBOUR CLIMATE,1.0254349931531148,230.35823714964025,1.0045392189423983
371,1269,788,231.95,27.224762925109236,0.6018099385145664,74.7169,-94.9694,RESOLUTE CARS,1.029755768281663,226.27003315795693,1.0045392189423983
